Instance,Income
168823,49872
168824,262467
168825,72785
168826,29860
168827,65914
168828,242399
168829,37312
168830,85245
168831,124389
168832,228155
168833,117211
168834,222322
168835,221392
168836,47098
168837,74002
168838,189270
168839,249589
168840,29839
168841,11187
168842,60047
168843,51821
168844,76079
168845,64475
168846,193504
168847,47409
168848,39966
168849,114433
168850,59215
168851,77155
168852,105971
168853,155059
168854,702103
168855,215404
168856,29383
168857,146814
168858,30977
168859,36004
168860,53057
168861,18900
168862,131045
168863,101420
168864,35564
168865,12510
168866,23695
168867,94815
168868,44678
168869,296861
168870,54679
168871,21132
168872,122883
168873,64232
168874,14281
168875,29787
168876,194444
168877,32361
168878,24463
168879,41562
168880,36792
168881,53927
168882,67235
168883,46733
168884,13451
168885,39635
168886,75915
168887,61058
168888,64909
168889,27641
168890,363219
168891,17970
168892,38294
168893,241794
168894,115579
168895,30499
168896,38388
168897,154084
168898,60847
168899,22884
168900,11314
168901,75631
168902,320057
168903,15472
168904,50018
168905,136160
168906,59509
168907,299225
168908,16919
168909,52068
168910,88975
168911,37127
168912,105446
168913,118888
168914,27677
168915,469567
168916,75843
168917,15737
168918,33305
168919,142283
168920,12655
168921,104951
168922,107331
168923,318499
168924,63676
168925,16896
168926,102183
168927,98697
168928,118819
168929,133912
168930,186975
168931,78128
168932,74078
168933,108719
168934,105221
168935,119703
168936,39986
168937,88708
168938,229514
168939,116634
168940,117744
168941,83668
168942,95007
168943,27186
168944,22500
168945,235031
168946,247150
168947,43427
168948,55568
168949,35612
168950,810938
168951,41557
168952,79811
168953,141099
168954,70940
168955,18460
168956,8437
168957,681975
168958,64276
168959,276661
168960,40430
168961,35880
168962,39869
168963,108742
168964,62723
168965,166571
168966,195806
168967,136853
168968,25968
168969,111361
168970,108991
168971,21000
168972,139504
168973,32647
168974,46880
168975,53728
168976,15716
168977,326497
168978,60784
168979,61261
168980,53728
168981,56203
168982,135171
168983,45314
168984,106769
168985,292113
168986,103827
168987,105508
168988,153193
168989,189954
168990,162243
168991,4150
168992,166350
168993,239269
168994,43802
168995,238514
168996,28031
168997,13738
168998,65809
168999,121521
169000,21146
169001,16501
169002,83957
169003,90745
169004,130325
169005,32488
169006,572041
169007,299245
169008,19365
169009,36009
169010,36639
169011,16595
169012,15821
169013,191968
169014,85239
169015,181238
169016,4277
169017,260232
169018,58698
169019,99710
169020,25314
169021,32548
169022,44466
169023,81214
169024,40622
169025,166490
169026,271662
169027,66155
169028,182155
169029,190104
169030,70663
169031,17678
169032,285983
169033,60433
169034,77122
169035,21694
169036,51980
169037,29697
169038,43121
169039,63003
169040,8883
169041,7146
169042,48862
169043,9439
169044,92391
169045,10057
169046,62944
169047,170377
169048,27108
169049,159256
169050,37756
169051,23150
169052,436888
169053,140593
169054,37362
169055,63795
169056,71382
169057,21644
169058,24526
169059,59310
169060,60324
169061,24726
169062,328506
169063,13184
169064,66246
169065,75882
169066,40106
169067,62169
169068,199910
169069,20781
169070,65035
169071,106481
169072,47109
169073,131409
169074,187551
169075,380897
169076,120704
169077,230306
169078,70939
169079,15087
169080,62409
169081,68084
169082,109614
169083,166429
169084,66316
169085,868517
169086,107901
169087,83048
169088,73516
169089,118889
169090,29889
169091,130275
169092,101501
169093,51488
169094,124707
169095,33382
169096,94673
169097,109589
169098,48315
169099,97584
169100,159285
169101,332571
169102,25901
169103,92691
169104,302640
169105,24255
169106,180809
169107,134490
169108,14382
169109,130150
169110,245714
169111,68923
169112,172168
169113,31599
169114,347196
169115,204675
169116,69386
169117,46849
169118,14672
169119,37929
169120,130713
169121,38128
169122,65408
169123,87176
169124,508868
169125,23909
169126,31383
169127,34102
169128,30885
169129,42397
169130,27980
169131,50266
169132,19496
169133,59504
169134,106959
169135,98262
169136,165327
169137,23362
169138,29947
169139,108340
169140,498922
169141,34099
169142,39066
169143,117729
169144,435293
169145,505092
169146,177491
169147,24683
169148,23483
169149,125988
169150,64971
169151,36684
169152,70115
169153,31639
169154,85076
169155,52125
169156,128942
169157,60547
169158,27354
169159,64167
169160,285860
169161,121908
169162,46817
169163,216406
169164,4211
169165,348455
169166,8628
169167,242281
169168,24118
169169,199261
169170,41442
169171,279394
169172,116596
169173,11813
169174,71141
169175,66867
169176,25424
169177,33864
169178,396089
169179,47724
169180,309997
169181,51541
169182,108791
169183,47140
169184,81030
169185,8085
169186,18828
169187,129471
169188,183813
169189,21150
169190,64463
169191,37913
169192,130885
169193,33617
169194,13797
169195,59846
169196,34168
169197,35842
169198,14840
169199,237745
169200,211106
169201,52169
169202,118989
169203,27286
169204,194299
169205,40835
169206,147316
169207,97592
169208,62124
169209,495693
169210,22909
169211,25290
169212,35129
169213,492939
169214,195191
169215,103953
169216,46142
169217,79335
169218,99030
169219,96119
169220,154558
169221,196877
169222,258902
169223,70150
169224,45840
169225,15645
169226,12370
169227,231419
169228,41955
169229,10732
169230,108967
169231,47545
169232,298316
169233,71971
169234,152784
169235,70928
169236,163743
169237,13687
169238,46702
169239,221601
169240,76604
169241,112898
169242,119645
169243,19686
169244,24341
169245,694620
169246,39978
169247,327193
169248,33006
169249,50190
169250,35549
169251,322438
169252,36083
169253,12109
169254,49847
169255,199932
169256,70145
169257,93361
169258,96869
169259,40921
169260,30827
169261,24118
169262,52040
169263,15864
169264,76940
169265,27730
169266,114938
169267,12704
169268,23363
169269,39137
169270,97489
169271,65034
169272,114967
169273,21437
169274,38510
169275,43296
169276,50259
169277,182073
169278,59344
169279,181224
169280,91794
169281,231098
169282,55806
169283,102653
169284,38112
169285,95237
169286,47422
169287,38067
169288,22162
169289,45681
169290,36295
169291,32787
169292,256916
169293,394091
169294,192286
169295,16977
169296,43892
169297,22125
169298,41821
169299,30979
169300,40069
169301,28516
169302,50365
169303,38573
169304,26491
169305,137888
169306,85147
169307,23120
169308,307356
169309,31508
169310,189736
169311,129515
169312,32846
169313,77102
169314,318737
169315,29697
169316,130765
169317,43622
169318,101808
169319,256770
169320,100465
169321,57294
169322,90644
169323,75464
169324,92862
169325,212702
169326,174701
169327,29376
169328,124894
169329,26460
169330,177568
169331,182461
169332,136331
169333,30422
169334,27083
169335,12795
169336,167131
169337,25144
169338,39014
169339,62964
169340,33503
169341,30013
169342,48987
169343,50822
169344,37974
169345,111342
169346,47836
169347,175074
169348,49445
169349,166751
169350,3481
169351,98548
169352,71569
169353,97607
169354,11844
169355,183087
169356,176006
169357,49681
169358,93754
169359,66721
169360,54461
169361,61803
169362,50171
169363,101434
169364,29599
169365,471804
169366,45027
169367,122338
169368,33989
169369,86993
169370,60356
169371,274977
169372,73594
169373,105387
169374,155298
169375,35483
169376,62781
169377,14502
169378,72280
169379,418955
169380,181200
169381,119891
169382,11217
169383,31543
169384,133337
169385,40947
169386,92428
169387,48572
169388,20945
169389,65788
169390,190405
169391,47088
169392,47657
169393,222673
169394,68993
169395,283666
169396,127940
169397,221100
169398,84704
169399,62186
169400,113349
169401,217627
169402,38992
169403,61120
169404,53135
169405,24488
169406,25931
169407,341490
169408,96928
169409,104334
169410,131568
169411,12093
169412,176446
169413,19481
169414,75029
169415,341730
169416,42041
169417,45673
169418,39241
169419,123451
169420,27362
169421,219940
169422,127734
169423,49807
169424,127185
169425,506841
169426,107751
169427,201382
169428,22102
169429,16323
169430,104961
169431,50082
169432,45239
169433,78696
169434,119544
169435,52496
169436,38549
169437,26152
169438,288859
169439,445745
169440,30512
169441,72203
169442,145712
169443,156103
169444,74707
169445,140464
169446,382335
169447,50999
169448,8164
169449,219930
169450,297282
169451,239707
169452,502301
169453,112350
169454,32905
169455,180391
169456,43582
169457,39106
169458,54585
169459,117922
169460,83348
169461,48338
169462,32183
169463,60158
169464,32315
169465,132774
169466,47519
169467,162465
169468,70085
169469,126594
169470,67182
169471,226884
169472,48176
169473,142947
169474,62802
169475,163114
169476,54524
169477,91237
169478,269905
169479,39903
169480,205490
169481,440793
169482,138196
169483,27480
169484,42872
169485,11023
169486,103642
169487,42227
169488,196326
169489,70915
169490,145736
169491,99703
169492,216481
169493,22028
169494,16884
169495,86892
169496,10565
169497,36230
169498,46996
169499,17842
169500,41487
169501,26494
169502,372070
169503,210224
169504,243414
169505,568628
169506,84875
169507,46662
169508,58881
169509,150952
169510,47933
169511,169679
169512,429066
169513,9539
169514,23107
169515,242234
169516,36767
169517,102463
169518,128362
169519,133789
169520,59964
169521,757130
169522,76666
169523,49825
169524,34526
169525,64935
169526,38193
169527,114490
169528,31537
169529,30929
169530,51868
169531,68474
169532,80446
169533,176842
169534,19901
169535,124245
169536,110704
169537,27063
169538,29373
169539,32847
169540,24706
169541,60700
169542,15369
169543,70884
169544,39976
169545,53267
169546,120003
169547,69650
169548,67677
169549,21986
169550,61733
169551,17937
169552,90000
169553,232079
169554,112191
169555,51669
169556,61733
169557,20405
169558,48855
169559,22670
169560,74091
169561,341354
169562,12268
169563,93442
169564,18169
169565,105529
169566,175781
169567,151957
169568,11305
169569,24555
169570,19081
169571,51064
169572,7989
169573,73695
169574,59110
169575,31282
169576,220698
169577,92145
169578,115732
169579,38788
169580,143811
169581,36306
169582,34265
169583,128118
169584,33914
169585,84500
169586,59632
169587,175413
169588,443911
169589,45523
169590,43146
169591,121555
169592,10175
169593,265036
169594,225641
169595,27101
169596,76002
169597,143285
169598,46214
169599,76290
169600,57858
169601,276810
169602,119503
169603,31529
169604,166697
169605,111800
169606,59439
169607,49591
169608,167617
169609,205333
169610,51712
169611,180820
169612,149070
169613,148964
169614,151505
169615,265437
169616,10200
169617,31401
169618,329488
169619,53598
169620,17599
169621,53966
169622,15381
169623,34424
169624,143403
169625,60310
169626,51646
169627,49117
169628,45508
169629,28147
169630,96137
169631,62001
169632,10982
169633,188299
169634,36455
169635,32585
169636,63227
169637,19087
169638,77807
169639,52326
169640,48099
169641,240305
169642,29753
169643,27602
169644,69021
169645,16274
169646,68649
169647,10468
169648,97238
169649,10970
169650,231895
169651,32130
169652,81563
169653,141210
169654,148584
169655,27477
169656,100413
169657,20426
169658,40545
169659,250078
169660,251620
169661,99409
169662,35912
169663,59154
169664,18073
169665,12823
169666,346843
169667,520399
169668,87101
169669,43162
169670,28915
169671,31396
169672,75995
169673,16790
169674,24487
169675,32439
169676,126874
169677,64903
169678,52614
169679,40839
169680,261133
169681,1225966
169682,432141
169683,43206
169684,308876
169685,128716
169686,62540
169687,466811
169688,94758
169689,198189
169690,120831
169691,116143
169692,46746
169693,23556
169694,456190
169695,40761
169696,36810
169697,33519
169698,76056
169699,91552
169700,20066
169701,47536
169702,62116
169703,179558
169704,1325471
169705,102752
169706,414422
169707,26417
169708,40795
169709,12776
169710,60818
169711,298151
169712,109531
169713,57233
169714,28023
169715,50650
169716,145953
169717,286377
169718,93716
169719,157991
169720,42692
169721,129809
169722,15152
169723,80141
169724,178575
169725,25771
169726,38529
169727,33124
169728,217430
169729,48851
169730,94627
169731,180015
169732,342822
169733,135031
169734,88121
169735,113148
169736,104856
169737,535111
169738,163643
169739,100911
169740,335479
169741,37662
169742,249897
169743,104568
169744,365106
169745,761573
169746,53785
169747,337825
169748,7287
169749,537041
169750,125538
169751,9350
169752,108462
169753,129938
169754,91498
169755,70578
169756,107665
169757,43404
169758,52199
169759,14663
169760,110942
169761,192697
169762,78411
169763,41327
169764,79992
169765,163250
169766,34474
169767,41042
169768,17833
169769,396014
169770,161410
169771,101310
169772,36765
169773,41422
169774,49248
169775,143927
169776,353023
169777,186784
169778,21095
169779,68187
169780,37138
169781,152414
169782,31182
169783,45379
169784,44550
169785,118519
169786,55354
169787,50428
169788,87058
169789,21817
169790,48609
169791,36657
169792,54463
169793,162479
169794,8266
169795,50599
169796,139025
169797,195093
169798,145719
169799,70580
169800,43457
169801,56572
169802,27573
169803,23466
169804,134650
169805,35161
169806,84616
169807,56871
169808,39703
169809,47661
169810,164915
169811,31532
169812,90195
169813,227791
169814,40675
169815,53237
169816,48580
169817,84591
169818,50722
169819,365814
169820,22604
169821,40584
169822,131485
169823,104145
169824,218087
169825,50576
169826,52955
169827,62544
169828,63057
169829,6492
169830,18718
169831,117335
169832,13944
169833,110626
169834,39064
169835,375367
169836,554968
169837,144873
169838,95974
169839,92851
169840,39128
169841,45476
169842,309406
169843,55989
169844,106901
169845,18573
169846,35766
169847,84151
169848,292463
169849,72822
169850,225499
169851,57377
169852,39194
169853,292179
169854,32547
169855,40017
169856,36222
169857,44924
169858,635793
169859,46209
169860,386021
169861,115908
169862,50404
169863,136887
169864,95969
169865,89703
169866,26413
169867,273101
169868,154667
